"NPI","Provider Secondary Practice Location Address- Address Line 1","Provider Secondary Practice Location Address-  Address Line 2","Provider Secondary Practice Location Address - City Name","Provider Secondary Practice Location Address - State Name","Provider Secondary Practice Location Address - Postal Code","Provider Secondary Practice Location Address - Country Code (If outside U.S.)","Provider Secondary Practice Location Address - Telephone Number","Provider Secondary Practice Location Address - Telephone Extension","Provider Practice Location Address - Fax Number"
"1386271005","600 N Kobayashi Ste 213","","Webster","TX","775984841","US","2817241862","","2817241859"
"1952861890","757 Westwood Plz","","Los Angeles","CA","900958358","US","4086214739","",""
"1902269988","8901 Wisconsin Ave","","Bethesda","MD","208890004","US","3014001782","",""
"1386039519","653 W 8th St","Box L-18","Jacksonville","FL","322096511","US","9043831003","","9042447388"
"1063918589","1917 Ashland St","","Houston","TX","770083907","US","2817244193","","2817298022"
"1063918589","2222 Greenhouse Rd Ste 300","","Houston","TX","770847288","US","2819822144","","8555402487"
"1063918589","500 N Kobayashi Ste C","","Webster","TX","775984722","US","2819855984","","2813722151"
"1144859786","23900 Katy Fwy Ste W2100","","Katy","TX","774941323","US","2816447000","",""
"1356030159","1600 Hospital Pkwy","","Bedford","TX","760226913","US","6825974095","",""
"1104044874","1500 SW 10th Ave","","Topeka","KS","666041301","US","7853546000","",""
"1316500788","1611 NW 12th Ave","","Miami","FL","331361096","US","8322696670","",""
"1316500788","20 York Street","General Surgery Residency","New Haven","CT","065103220","US","2036884242","",""
"1821316688","600 Gresham Dr Fl 5","","Norfolk","VA","235071904","US","7573883000","",""
"1366978256","3400 Spruce St","","Philadelphia","PA","191044238","US","2156622200","",""
"1023464765","2100 Stantonsburg Rd","","Greenville","NC","278342818","US","2527443229","","2527443924"
"1285013698","470 Seaview Ave","","Staten Island","NY","103053401","US","7189875940","","7186679708"
"1780240309","2800 S MacGregor Way","","Houston","TX","770211032","US","7137415000","",""
"1780240309","1941 East Rd Ste 3236","","Houston","TX","770546010","US","7134862570","",""
"1477965739","1000 N Oak Avenue","","Marshfield","WI","544495703","US","7153875511","",""
"1336887033","7757 B Dr N","","Battle Creek","MI","490148501","US","8288508177","",""
"1336887033","901 Sterthaus Dr","","Ormond Beach","FL","321745133","US","8288508177","",""
"1891353553","8268 164th St","","Jamaica","NY","114321121","US","7188833000","",""
"1275853137","13123 E 16th Ave","","Aurora","CO","800457106","US","7207771234","",""
"1124686472","900 Washington Rd","","West Point","NY","109961109","US","2103022222","",""
"1093164634","5841 S Maryland Ave","MC-7082","Chicago","IL","606371447","US","7737026840","",""
"1093164634","3601 The Vanderbilt Clinic","","Nashville","TN","372321447","US","6159362000","",""
"1487092797","331 Sijen Ave","","Whiteman AFB","MO","653051269","US","6606872157","","6606871148"
"1891175642","5841 S Maryland Ave","","Chicago","IL","606371443","US","7737021000","",""
"1588868939","1600 SW Archer Road","","Gainesville","FL","32610","US","3522739065","",""
"1942460209","10103 Ridgegate Pkwy Ste 312","","Lone Tree","CO","801245525","US","3037888888","","8664564594"
"1396008157","6760 Tussing Rd","","Reynoldsburg","OH","430684129","US","6144461319","",""
"1396008157","1051 S James Rd","","Columbus","OH","432271071","US","6144461319","",""
"1588157473","1 Medical Center Dr","","Morgantown","WV","265061200","US","8559882273","",""
"1477122919","3886 S Dequindre Rd Ste 105","","Troy","MI","48083","US","2488797755","","2488794526"
"1477122919","109 3rd St","","Lincoln","IL","626562604","US","2177352317","","2177326943"
"1760864961","2160 S 1st Ave","","Maywood","IL","601533328","US","8885847888","",""
"1760864961","127 S. San Vicente Blvd Suite A6600","","Los Angeles","CA","900483328","US","3104233851","","3104230246"
"1669157442","407 S 11th St","","Lake Wales","FL","338534243","US","8634198366","",""
"1700455722","555 Justis Dr","","Greeneville","TN","377454288","US","4232546460","",""
"1164155123","602 S Audubon Ave Ste B","","Tampa","FL","336094217","US","8135404322","",""
"1609131226","4525 S 86th St","Suite B","Lincoln","NE","685269277","US","4023279000","","4023279003"
"1457606618","2101 Corona Rd Ste 102","","Columbia","MO","652032582","US","5732341800","",""
"1457606618","304 S Mount Auburn Rd","","Cape Girardeau","MO","637034920","US","5736511687","",""
"1346921624","173 Crimson Ln","","Elizabethtown","PA","170228744","US","7173429288","",""
"1326772245","301 Med Tech Pkwy Ste 240","","Johnson City","TN","376042641","US","4237945520","","4232826940"
"1811544000","3036 S Camino Lagos","","Grand Prairie","TX","750546743","US","2142105592","",""
"1760090666","2850 SE Powell Valley Rd Ste 100","","Gresham","OR","970801495","US","5036665050","",""
"1467132290","728 E Fifteenth St","","Yazoo City","MS","391942706","US","6627464312","",""
"1467132290","224 Waterford Sq","","Madison","MS","391106856","US","6016052259","",""
"1770263469","479 Washington St","","Quincy","MA","021695895","US","8575295220","","8575295422"
"1104268838","University Of Nebraska Medical Center 42nd and Emile St","","Omaha","NE","681980001","US","4025594000","",""
"1487677456","1000 N Lee Ave","","Oklahoma City","OK","731021036","US","4052313857","","4052724948"
"1912197005","10103 RIDGEGATE PKWY","STE 312","LONE TREE","CO","801245525","US","3037888888","","8664564594"
"1851709554","849 Kellogg Ave","","Janesville","WI","535462808","US","6087557960","","6087557873"
"1023595600","1364 Clifton Rd NE","","Atlanta","GA","303221059","US","4047275658","","4042518680"
"1316955602","316 Main St","","Norwich","VT","050554428","US","8025262380","",""
"1396177101","22829 State Road 54","","Land O Lakes","FL","346395227","US","8139490464","",""
"1336159961","17901 S La Grange Road","Suite 3000","Tinley Park","IL","60487","US","7083278300","",""
"1437832607","9200 W WISCONSIN AVENUE","Trauma Surgery","MILWAUKEE","WI","532263522","US","4149551700","","4149550072"
"1518740513","601 E Main St Ste B","","Waynesboro","PA","172682332","US","7177655086","","7177624551"
"1609659069","918 Westwood Dr","","Rocky Mount","NC","278032532","US","2525581147","",""
"1609659069","1365 River Dr","","Rocky Mount","NC","278044417","US","2525581285","",""
"1609659069","27669 NC-125","","Scotland Neck","NC","27874","US","2525651870","",""
"1609659069","1022 Eastern Ave","","Nashville","NC","278561718","US","2525070702","",""
"1518074889","120 N Commerce Ave","SUITE 230","Front Royal","VA","226302660","US","5406350760","","5406350771"
"1518074889","2010 Health Campus Dr","","Rockingham","VA","228018679","US","5405645435","",""
"1861276644","864 US Hwy. 158 Business West","","Warrenton","NC","27589","US","2522572011","",""
"1861276644","101 Carolina Ave","","Weldon","NC","278901761","US","2525364817","",""
"1114701893","25 Frederick Ave","","Akron","OH","443102904","US","3302581293","",""
"1811771595","151 Perkins Landing Rd","","Columbiana","AL","350515011","US","1205542266","",""
"1023892890","571 Mc Corkle Ave SW Apt 110","","Saint Albans","WV","251771697","US","3048078980","",""
"1174307847","9 Medical Pkwy Ste 210","","Dallas","TX","752347851","US","8173770143","",""
"1598549263","499 Marlboro Rd","","Old Bridge","NJ","088573746","US","8482407263","",""
"1215711981","730 Plymouth Cir","","Newport News","VA","236027017","US","8087207107","",""
"1922882604","425 Kingston Ave","","Brooklyn","NY","112253127","US","7186595800","",""
"1659529725","175 Inverness Dr W","","Englewood","CO","801125065","US","3036943333","",""
"1952618563","301 Highway 65 S","","Mora","MN","550511899","US","3206791212","",""
"1538354816","121 Van Orden Ave","","Leonia","NJ","076051520","US","2015640641","","8883880595"
"1538354816","121 Van Orden Ave","","Leonia","NJ","076051520","US","2015640641","","8883880595"
"1780052290","9312 Astoria Blvd","","East Elmhurst","NY","113691533","US","7184263455","",""
"1609426162","215 Stratton Rd","","Rutland","VT","057014621","US","8027733386","","8027734578"
"1609426162","420 Grove St","","Brandon","VT","057339062","US","8022476305","","8022476040"
"1609426162","275 Route 30 N","","Bomoseen","VT","057329647","US","8027733386","","8027734578"
"1609426162","1 Woodland Dr","","Rutland","VT","057014629","US","8027704370","",""
"1609426162","71 Allen St Ste 403","","Rutland","VT","057014570","US","8027727992","","8028558632"
"1609426162","8 Freeman Ave","","Rutland","VT","057014608","US","8027704370","",""
"1376739474","10525 Vista Del Sol Dr Ste 110","","El Paso","TX","799257932","US","9155931887","","9155994060"
"1447501085","5350 Westbard Ave","","Bethesda","MD","208161410","US","3016562477","",""
"1609599612","101 Elm Ave SE","","Roanoke","VA","240132222","US","5409858483","",""
"1659463305","4441 E Kings Canyon Rd","","Fresno","CA","937023604","US","5596009180","",""
"1699250019","5621 Strand Blvd Ste 107","","Naples","FL","341107302","US","2393302933","",""
"1699250019","8340 Collier Blvd Ste 200","","Naples","FL","341143589","US","2393484221","",""
"1598753253","12046 Queens Blvd","","Kew Gardens","NY","114151204","US","7187933341","","7182681666"
"1598753253","1550 Richmond Ave Ste 205","","Staten Island","NY","103141578","US","7189827800","","7189827722"
"1467927764","1190 Old Country Rd Ste 11","","Riverhead","NY","119014450","US","6313810600","",""
"1902404015","159 20th St","","Brooklyn","NY","112321253","US","3474336589","",""
"1356940431","6191 W Atlantic Blvd Ste 3","","Margate","FL","330635165","US","9542318700","","9542318707"
"1386308450","130 Pavilion Pkwy","","Newport","KY","410712998","US","8596527203","",""
"1275135972","1421 Kempsville Rd Ste C","","Chesapeake","VA","233201406","US","7574105322","","7575480670"
"1356009856","9400 Lebanon Rd","","East Saint Louis","IL","622032214","US","6183970968","103",""
"1245216472","282 Washington St","","Hartford","CT","061063322","US","8605459520","",""
"1003351495","6777 W Maple Rd","","West Bloomfield","MI","483223013","US","8006536568","","3138761305"
"1003351495","44201 Dequindre Rd","","Troy","MI","480851117","US","2489645000","","2489643897"
"1205813656","259 E Erie St","13th Floor","Chicago","IL","606112987","US","3126956800","","3126953018"
"1205813656","3805 E Bell Rd Ste 3100","","Phoenix","AZ","850322136","US","6028678644","","6027955698"
"1730236118","770 N Cotner Blvd Ste 125","","Lincoln","NE","685052377","US","4024646141","","4024646142"
"1932189222","282 Washington St","","Hartford","CT","061063322","US","8605459520","",""
"1982675450","282 Washington St","","Hartford","CT","061063322","US","8605459520","",""
"1356488936","170 Davidson Hwy Ste 201","","Concord","NC","280274255","US","9802096328","",""
"1609408012","19300 SW 65th Ave","","Tualatin","OR","970627706","US","5036925737","",""
"1396283487","Geisinger Medical Ctr","100 North Academy Ave","Danville","PA","178220001","US","5702716211","",""
"1912599192","3441 Dickerson Pike","","Nashville","TN","372072539","US","6157692000","",""
"1871032797","221 NE Glen Oak Ave","","Peoria","IL","616362475","US","3096725522","",""
"1639419054","2309 Martin Luther King Jr Ave SE","","Washington","DC","200205813","US","2025254855","","2025254860"
"1790484194","140 Highway 201 N","","Mountain Home","AR","726533158","US","8702325215","","8702325240"
"1053905323","1370 Niagara Falls Blvd","","Tonawanda","NY","141508431","US","7168333792","",""
"1205420320","1300 E Bradford Pkwy","","Springfield","MO","658044264","US","4177615000","","4177615111"
"1316405996","51308 Golden Meadow Dr","","Northville","MI","481671866","US","5867868080","",""
"1255966636","202 General Gardner Ave","","Lafayette","LA","705017824","US","3182165088","",""
"1811296585","2865 Siena Heights Dr Ste 231","","Henderson","NV","890524170","US","7026164870","",""
"1437458742","1130 W. Michigan Street","Fesler Hall 318, IU School of Medicine","Indianapolis","IN","46202","US","3172748282","",""
"1851822019","282 Washington St","","Hartford","CT","061063322","US","8605459520","",""
"1235633264","The Ohio State University Wexner Medical Center","395 W 12th Avenue, Third Floor","Columbus","OH","43210","US","6142933989","","6142939789"
"1942761820","290 E Town St","","Columbus","OH","432154602","US","6147885400","",""
"1942761820","2030 Stringtown Rd Ste 300","","Grove City","OH","431233993","US","6145440101","","6145440176"
"1942761820","285 E State St Ste 500","","Columbus","OH","432154359","US","6145668888","","6145668098"
"1942761820","393 E Town St Ste 116","","Columbus","OH","432154799","US","6145669108","","6145669110"
"1164953485","4921 Parkview Pl","Ste 6A/6B/12A","Saint Louis","MO","631101032","US","3147472551","","3147472598"
"1326280561","922 N 5th St","","Lincoln","KS","674551602","US","7855244428","101","7855243522"
"1144858598","1932 Niles Cortland Rd NE","","Warren","OH","444841055","US","3308567702","","3308567704"
"1467574061","277 Pleasant St","Prima Care, PC","Fall River","MA","027213005","US","5086763292","1244","5086727181"
"1467081133","27005 76th Ave Bldg C","","New Hyde Park","NY","110401402","US","7184704475","",""
"1508989435","282 Washington St","","Hartford","CT","061063322","US","8605459520","",""
"1811951130","500 University Dr","","Hershey","PA","170332360","US","8002431455","",""
"1811316458","1249 15th St Ste 3000","","Huntington","WV","257013663","US","3046911000","",""
"1811316458","185 south orange street","","newark","NJ","071030710","US","2024803808","",""
"1811316458","2041 Georgia Avenue NW","","Washangton","DC","20060","US","2028651920","","2028657199"
"1619400348","970 Joe Frank Harris Pkwy SE Ste 100","","Cartersville","GA","301202160","US","7704455666","","7704450799"
"1235593625","200 1st St SW","","Rochester","MN","55905","US","5072845111","",""
"1164956678","96 Jonathan Lucas St Csb 301 Msc 606","","Charleston","SC","294252570","US","8437923222","",""
"1972090066","970 Woodstock Pkwy Ste 310","","Woodstock","GA","301884869","US","6782146123","","7704852883"
"1447870597","610 W 158th St","","New York","NY","100327104","US","6007212939","",""
"1558896076","20 York St","","New Haven","CT","065103220","US","2036884242","",""
"1558896076","2 Corporate Dr 9th Fl Ste 955","","Shelton","CT","064846274","US","2039297375","","2039290756"
"1558896076","282 Washington St","","Hartford","CT","061063322","US","8605455000","",""
"1447785290","10740 Palm River Rd Ste 490","","Tampa","FL","336194574","US","8132518444","","8132546414"
"1447785290","5504 Gateway Blvd Ste 102","","Wesley Chapel","FL","335441900","US","8132518444","","8132546414"
"1871114876","185 Roseberry St","","Phillipsburg","NJ","088651690","US","9088476700","",""
"1871903351","1 Medical Center Dr","Hospital Medicine","Lebanon","NH","037560001","US","6036508380","",""
"1255381109","500 W Broadway St Ste 320","","Missoula","MT","598024003","US","4063295615","","4063292791"
"1255381109","62 W 7th Ave Ste 232","","Spokane","WA","992042321","US","5094742041","","5095982139"
"1851779706","101 E Wood St","","Spartanburg","SC","293033040","US","8645606522","",""
"1932899820","7456 Navarre Pkwy","","Navarre","FL","325668192","US","8506265459","",""
"1639116460","401 Takoma Ave","","Greeneville","TN","377434647","US","4236393151","",""
"1225604861","690 Eddy St","","Providence","RI","029034928","US","4017939166","","4014442788"
"1285292110","727 N Beers St","","Holmdel","NJ","077331514","US","7327395900","",""
"1285292110","2100 Wescott Dr","","Flemington","NJ","088224604","US","9087886100","",""
"1962061804","169 Ashley Ave Rm 202","","Charleston","SC","294258905","US","8437923221","",""
"1720215965","282 Washington St","","Hartford","CT","061063322","US","8605459520","",""
"1720215965","99 E River Dr","5th Floor","East Hartford","CT","061083288","US","8602824128","","8602890746"
"1790006344","593 Eddy St","","Providence","RI","029034923","US","4014445172","","4014445090"
"1386676476","500 Walter St NE","Suite 205","Albuquerque","NM","871022534","US","5052627223","","5052627450"
"1386676476","5150 Journal Center Blvd NE","","Albuquerque","NM","87109","US","5052627223","","5052627450"
"1386676476","603 W Country Club Rd","","Roswell","NM","882015211","US","5756245624","","5756224279"
"1093001745","943 S Beneva Rd","Suite 306","Sarasota","FL","342322476","US","9413628644","","9419544440"
"1548611494","202 Cove Forge Rd","","Williamsburg","PA","166937138","US","8145540149","",""
"1548611494","64 School St","","Millerton","PA","169367768","US","8008732131","",""
"1043471923","3443 Dickerson Pike Ste 720","","Nashville","TN","372072527","US","6159861256","","6153203186"
"1467659078","282 Washington St","","Hartford","CT","061063322","US","8605459520","",""
"1164629515","1 Galleria Blvd # 1420","","Metairie","LA","700012082","US","8333625364","",""
"1164629515","2500 N State St","","Jackson","MS","392164500","US","6018152869","","6018159356"
"1164629515","14116 Customs Blvd","","Gulfport","MS","395035164","US","6019576300","",""
"1164629515","2500 S STATE ST","","JACKSON","MS","392164500","US","6018152869","","6018159356"
"1164629515","100 Medical Center Dr","","Slidell","LA","704615520","US","9856465750","","9856465098"
"1164629515","400 Maple Summit Rd","","Jerseyville","IL","620522028","US","6184986402","",""
"1861010803","Medical Center Blvd","","Chester","PA","19013","US","6104476370","",""
"1689865743","263 Farmington Ave","","Farmington","CT","060321956","US","8606792000","",""
"1356655336","4301 W Markham St # 508","","Little Rock","AR","722057101","US","5016868000","","5016868543"
"1356655336","200 1st St SW","","Rochester","MN","559057101","US","5072842511","",""
"1730345364","1103 Seaton Ave Ste 1","","Greenup","KY","411441132","US","6066189388","","6066189389"
"1053966861","729 Cedar Ave","","Metairie","LA","700014601","US","5043551740","",""
"1053966861","3308 Tulane Ave","","New Orleans","LA","701197100","US","5048212601","","5048146047"
"1760815849","3822 Campus Dr","","Newport Beach","CA","92660","US","9496504334","",""
"1780018143","2602 Saint Michael Dr Ste 202","","Texarkana","TX","755035221","US","9036145480","",""
"1780296632","230 Baldwin Ave","","Charlotte","NC","282043110","US","7043765636","108","7043765933"
"1841074549","101 Evans St","","Higbee","MO","652571009","US","6604567206","",""
"1669256350","1212 S Naper Blvd Ste 114","","Naperville","IL","605407300","US","6303576662","",""
"1669256350","15933 S Bell Rd","","Homer Glen","IL","604916707","US","7083013101","",""
"1780468488","2 Sherman Potts Dr","","Ghent","NY","120753216","US","5188218603","","5182010088"
"1780468488","3710 State Route 150","","East Greenbush","NY","120613553","US","5189290538","",""
"1124309521","3990 John R St","","Detroit","MI","482012018","US","3137450537","",""
"1255051850","744 E Squantum St","","Quincy","MA","021711253","US","6178205968","","8334715603"
"1275245300","1728 Watt Hill Rd","","Murphysboro","IL","629665353","US","8155356317","",""
"1730514639","8931 Huron St","","Thornton","CO","802606806","US","3038533500","",""
"1730514639","671 Mitchell Way Ste 116","","Erie","CO","805165447","US","7205202090","",""
"1730514639","2504 Camino Entrada","","Santa Fe","NM","875074851","US","5054715006","",""
"1700435732","100 County Road B","","Shawano","WI","541667072","US","7155267370","",""
"1528054954","282 Washington St","","Hartford","CT","061063322","US","8605459520","",""
"1114640281","1484 N Easy Rd","","Mulvane","KS","671108308","US","3162508476","",""
"1750482311","705 Riley Hospital Dr","","Indianapolis","IN","462025109","US","3179448103","",""
"1750482311","2351 Erwin Rd","","Durham","NC","277100001","US","9196848417","","9196846096"
"1700977840","39765 Date St Ste 102","","Murrieta","CA","925632005","US","9518944665","","9518944667"
"1700977840","1420 Rocky Ridge Dr Ste 300","","Roseville","CA","956612835","US","9168654668","",""
"1013426535","625 Connable Ave","","Petoskey","MI","497702215","US","2316201211","",""
"1326357583","6801 Shore Rd Apt 6E","","Brooklyn","NY","112205022","US","3472666020","",""
"1326357583","121 Vine St Unit 603","","Seattle","WA","981211453","US","3472666020","",""
"1295497212","1071 Tong Hollow Rd","","Bainbridge","OH","456121500","US","7406343094","",""
"1154418135","7430 W Commercial Blvd","","Lauderhill","FL","333192130","US","9547567400","","9549083835"
"1154418135","1955 N Federal Hwy Unit 253","","Pompano Beach","FL","330621036","US","9545802520","","9549083835"
"1154418135","12448 SW 127th Ave","","Miami","FL","331866596","US","3052555980","",""
"1154418135","2601 S Military Trl Ste 18","","West Palm Beach","FL","334157512","US","5615593430","",""
"1477216539","2240 Sutherland Ave Ste 104","","Knoxville","TN","379192333","US","8443784263","",""
"1477216539","208 Sunset Dr Ste 369","","Johnson City","TN","376042517","US","8443784263","",""
"1477216539","601 Dodds Ave","","Chattanooga","TN","374043911","US","8443784263","",""
"1477216539","2980 Poplar Ave Ste 101","","Memphis","TN","381113527","US","8443784263","",""
"1477216539","2946 Covington Pike","","Memphis","TN","381286007","US","8443784263","",""
"1477216539","6223 Highland Place Way Ste 101","","Knoxville","TN","379194035","US","8443784263","",""
"1477216539","2803 Foster Ave Ste B","","Nashville","TN","372105340","US","8443784263","",""
"1477216539","235 Cumberland Bnd Ste 100","","Nashville","TN","372281803","US","8443784263","",""
"1477216539","403 Princeton Rd Ste 1","","Johnson City","TN","376012040","US","8443784263","",""
"1194441402","705 Washington St","","Ravenswood","WV","261641729","US","3048686000","",""
"1194441402","705 Washington St Ste B","","Ravenswood","WV","261641729","US","3048686000","",""
"1194441402","141 E 2nd Ave Ste 101","","Williamson","WV","256613601","US","3044430233","",""
"1194441402","601 20th St","","Huntington","WV","257031512","US","3047810076","",""
"1194441402","557 Main St","","Logan","WV","256013809","US","3048965001","",""
"1194441402","312 Hudgins St","","Logan","WV","256013534","US","3047523435","",""
"1194441402","59 Thacker Rd","","Pikeville","KY","415013021","US","6066372256","",""
"1194441402","141 E 2nd Ave Ste 100","","Williamson","WV","256613601","US","3044430234","",""
"1841500279","2143 Thomas Ave","","Berkley","MI","480723238","US","2483129990","",""
"1780348185","4974 Higbee Ave NW Ste 103","","Canton","OH","447182562","US","8443784263","",""
"1780348185","9039 Springboro Pike Ste 9039-A","","Miamisburg","OH","453425442","US","8443784263","",""
"1780348185","7067 Tiffany Blvd Ste 150","","Youngstown","OH","445141981","US","8443784263","",""
"1780348185","3433 Agler Rd Ste 2000B","","Columbus","OH","432193387","US","8443784263","",""
"1780348185","4411 Montgomery Rd Ste 203","","Cincinnati","OH","452123144","US","8443784263","",""
"1780348185","3634 W Market St","","Fairlawn","OH","443334539","US","8443784263","",""
"1780348185","7580 Northcliff Ave Ste 600","","Brooklyn","OH","441443272","US","8443784263","",""
"1871575670","99 E River Dr","5th Floor","East Hartford","CT","061083288","US","8602824022","","8602890746"
"1831808807","1555 Long Pond Rd","","Rochester","NY","146264164","US","5857237000","",""
"1831808807","7995 Call Pkwy","","Batavia","NY","140204114","US","5854860930","",""
"1063017309","4780 Ashford Dunwoody Rd.","Suite 540 #754","Atlanta","GA","303385504","US","4048916907","","8559401248"
"1588376610","698 W Pulaski Hwy","","Elkton","MD","219214708","US","3023847843","",""
"1407442759","8023 Maple Dr","","Urbandale","IA","503224475","US","5153338296","",""
"1174707020","2003 Lincoln Way","","Coeur D Alene","ID","838142611","US","2086662000","","2086663963"
"1174707020","333 N 1st St Ste 280","","Boise","ID","837026132","US","2083456545","",""
"1932749660","5935 S Zang St Unit 9","","Littleton","CO","801274645","US","3039795511","","3039796469"
"1881672491","640 Summit Crossing Pl Ste 204","","Gastonia","NC","280542142","US","7048650626","",""
"1881672491","808 Schenck St","","Shelby","NC","281503934","US","7044801087","","7044801150"
"1881672491","808 Schenck St","","Shelby","NC","281503934","US","7044801087","","7044801150"
"1912547456","BLDG 683 WAIANAE AVE","","Schofield Barracks","HI","96786","US","8084338500","","8084338505"
"1114103892","9200 N Central Ave Ste 3","","Phoenix","AZ","850202463","US","6029439494","","6029443898"
"1114103892","875 S Route 31","","Crystal Lake","IL","600148190","US","7792205500","",""
"1114103892","2000 Lake Ave","","Woodstock","IL","600987401","US","8153377100","","8153374793"
"1114103892","9310 N Central Ave Ste 1","","Phoenix","AZ","850202418","US","6029439494","","6029443898"
"1578215711","653 Orbiter Ln","","Las Vegas","NV","891484447","US","4029907046","",""
"1811135379","310 N 10th St","","Bismarck","ND","585014516","US","7015307500","","7015307484"
"1811135379","915 Tate Blvd SE Ste 182","","Hickory","NC","286024042","US","8283222005","","8283222159"
"1104283704","100 Business Park Cir Ste 110","","Stoughton","WI","535895501","US","6083330055","",""
"1982235040","5612 Fringetree Dr","","McKinney","TX","750718373","US","8034292011","",""
"1639348915","3308 Tulane Ave","","New Orleans","LA","701197100","US","5048212601","","5048146047"
"1306592092","960 E Walnut Lawn St Ste 102","","Springfield","MO","658077865","US","0000000000","",""
"1396201018","811 N Nowell St","","Orlando","FL","328087538","US","4072592383","","4073633884"
"1255606703","3501 Lake Eastbrook Blvd SE Ste 222","","Grand Rapids","MI","495465940","US","6162098060","","2317666569"
"1235633850","101 Nicolls Rd","","Stony Brook","NY","117948111","US","6314442020","","6314442894"
"1265756969","1650 Grand Concourse","14A","Bronx","NY","104577606","US","7189018918","",""
"1265756969","1514 Jefferson Hwy","","New Orleans","LA","701212429","US","5048423460","",""
"1487281838","1430 Tulane Ave Ste 7209","","New Orleans","LA","701122632","US","5049885346","","5049881909"
"1164884169","234 Goodman St","Center for Emergency Care","Cincinnati","OH","452192364","US","5135588114","","5135585791"
"1164884169","3601 The Vanderbilt Clinic","","Nashville","TN","372322364","US","6153223000","",""
"1285166520","12 St Paul Dr Ste 204","","Chambersburg","PA","172011033","US","7172176886","","7172176896"
"1285166520","22 St. Paul Drive","Suite 201","Chambersburg","PA","17201","US","7172176944","",""
"1285166520","12 St Paul Dr Ste 204","","Chambersburg","PA","172011033","US","7172176886","","7172176896"
"1285166520","366 Alexander Spring Rd Ste 4","","Carlisle","PA","170159214","US","1724390217","",""
"1831727692","2222 Treasure Mountain Dr","","Spring","TX","773884864","US","8326794444","",""
"1104566603","7108 S Kanner Hwy","","Stuart","FL","349977462","US","8558326727","",""
"1104566603","260 Peachtree St NW Ste 2200","","Atlanta","GA","303031292","US","8558326727","",""
"1043849367","510 Ruby Dr","","Madisonville","KY","424312168","US","2703997900","","2703997910"
"1326677584","1020 Sansom St Ste 1651B","","Philadelphia","PA","191075002","US","2159559837","","2159559870"
"1215490966","120 Health Center Dr","","Ahoskie","NC","279108161","US","2523323548","","2523321665"
"1205360492","30 N 1900 E Rm 3C444","","Salt Lake City","UT","841320002","US","8015871771","",""
"1205360492","1215 Lee St","Box #800710","Charlottesville","VA","229080816","US","4349820629","","4349820019"
"1003340076","17 Davis Blvd","Suite 308","Tampa","FL","336063475","US","8132590661","",""
"1962065730","15 Charles Plz Apt 2701","","Baltimore","MD","212013946","US","4109828556","",""
"1295355279","777 N Raymond St","","Boise","ID","837049251","US","2085412500","",""
"1295355279","601 Elmwood Ave","","Rochester","NY","146420001","US","5852754786","",""
"1174767883","282 Washington St","","Hartford","CT","061063322","US","8605459520","",""
"1679260145","181 W Meadow Dr","","Vail","CO","816575242","US","9704761225","",""
"1295355675","150 Sargent Dr","","New Haven","CT","065116100","US","2037777411","",""
"1902251580","234 Goodman St","Center for Women's Health","Cincinnati","OH","452192364","US","5135845239","","5135845239"
"1902251580","4301 W Markham St # 518","","Little Rock","AR","722057101","US","5012961800","","5012961711"
"1902251580","5323 Harry Hines Blvd # H6.106","","Dallas","TX","753909032","US","2146483113","","2146487262"
"1487181160","701 E 101st Ter","","Kansas City","MO","641314271","US","8165230100","",""
"1487181160","600 NE Adams Dairy Pkwy Ste 160","","Blue Springs","MO","640145496","US","8162464302","",""
"1063868545","1701 N Senate Blvd","","Indianapolis","IN","462021239","US","3179622500","","3179622515"
"1003306754","2910 N 3rd Ave","","Phoenix","AZ","850134434","US","6024067783","",""
"1912343773","311 Service Rd","","East Sandwich","MA","025371370","US","5088334000","",""
"1194381780","1206 Columbia Hwy","","Dothan","AL","363011826","US","3346775986","",""
"1801830732","300 North Ave","","Battle Creek","MI","490173307","US","2692458660","",""
"1801324876","3901 Beaubien St","","Detroit","MI","482012119","US","3137456035","",""
"1851959043","1928 45th St","","Munster","IN","463213917","US","2194767246","",""
"1851959043","2211 Roosevelt Rd","","Valparaiso","IN","463832748","US","2194767246","",""
"1851959043","204 Legacy Plz W","","LA Porte","IN","463505285","US","2194767246","",""
"1851959043","1928 45th St","","Munster","IN","463213917","US","2194767246","",""
"1851959043","201 Main St Ste A","","Hobart","IN","463424439","US","2194767246","",""
"1851968952","1249 S Main St Ste 3","","London","KY","407412004","US","6064016873","",""
"1336434141","3650 Joseph Siewick Dr Ste 400","","Fairfax","VA","220331715","US","5714723647","",""
"1861873887","12230 Lioness Way","","Parker","CO","801345603","US","7206449355","",""
"1518497205","1 Deaconess Rd","","Boston","MA","022155321","US","6177542339","",""
"1255061420","315 S Manning Blvd","","Albany","NY","122081707","US","5185251550","","5185256545"
"1548610173","1300 York Avenue","","New York","NY","100672401","US","2127464440","",""
"1881210425","981150 Nebraska Medical Ctr","","Omaha","NE","681981150","US","4025596802","","4025599659"
"1790190296","7101 S Padre Island Dr","","Corpus Christi","TX","784124913","US","3618875752","","3618570572"
"1790190296","No. 1 Avenida Rotario","","Aguada","PR","00602","US","7879515056","",""
"1790190296","800 E Dawson St","","Tyler","TX","757012036","US","9036067264","",""
"1568957843","4940 Hamrick Rd","","Central Point","OR","975023072","US","5415123900","",""
